0,15,1,15,270,315,0
0.02,15,1,15,270,315,0
0.04,15,1.267867,14.99347,270,315,0
0.06,15,1.43948,14.99804,270,315,0
0.08,14.99979,1.64568,14.99547,270,315,0
0.09999999,15.00001,1.839445,14.9966,270,315,0
0.12,14.99985,2.037693,14.996,270,315,0
0.14,14.99994,2.234317,14.99616,270,315,0
0.16,14.99989,2.431534,14.996,270,315,0
0.18,14.99991,2.628532,14.99597,270,315,0
0.2,14.9999,2.825612,14.99589,270,315,0
0.22,14.9999,3.022661,14.99583,270,315,0
0.24,14.9999,3.219721,14.99576,270,315,0
0.26,14.9999,3.416777,14.99569,270,315,0
0.28,14.9999,3.613835,14.99563,270,315,0
0.3,14.9999,3.810892,14.99556,270,315,0
0.32,14.9999,4.00795,14.99549,270,315,0
0.34,14.99989,4.205007,14.99543,270,315,0
0.36,14.99989,4.402064,14.99536,270,315,0
0.38,14.99989,4.599122,14.9953,270,315,0
0.4,14.99989,4.796179,14.99523,270,315,0
0.42,14.99989,4.993236,14.99516,270,315,0
0.44,14.99988,5.190293,14.9951,270,315,0
0.46,14.99988,5.387351,14.99503,270,315,0
0.48,14.99988,5.584408,14.99497,270,315,0
0.5,14.99988,5.781465,14.9949,270,315,0
0.52,14.99988,5.978522,14.99484,270,315,0
0.54,14.99988,6.17558,14.99477,270,315,0
0.56,14.99987,6.372637,14.9947,270,315,0
0.58,14.99987,6.569694,14.99464,270,315,0
0.6,14.99987,6.766751,14.99457,270,315,0
0.62,14.99987,6.963809,14.99451,270,315,0
0.64,14.99987,7.160866,14.99444,270,315,0
0.66,14.99986,7.357923,14.99438,270,315,0
0.68,14.99986,7.55498,14.99432,270,315,0
0.7,14.99986,7.752038,14.99425,270,315,0
0.72,14.99986,7.949095,14.99419,270,315,0
0.74,14.99986,8.146152,14.99412,270,315,0
0.76,14.99985,8.34321,14.99406,270,315,0
0.78,14.99985,8.540268,14.99399,270,315,0
0.8,14.99985,8.737326,14.99393,270,315,0
0.82,14.99985,8.934383,14.99386,270,315,0
0.84,14.99985,9.131441,14.9938,270,315,0
0.86,14.99984,9.328499,14.99373,270,315,0
0.88,14.99984,9.525557,14.99367,270,315,0
0.9,14.99984,9.722614,14.99361,270,315,0
0.92,14.99984,9.919672,14.99354,270,315,0
0.94,14.99984,10.11673,14.99348,270,315,0
